dataset,protected_attribute,unbiasing_algorithm,data,classifier_type,classification_algorithm,value,disparate_impact_ssd,discrimination_score_ssd,true_positive_rate_diff_ssd,false_positive_rate_diff_ssd,false_positive_error_rate_balance_score_ssd,false_negative_error_rate_balance_score_ssd,consistency_ssd,confusion_matrix,accuracy_ssd,f1_score_ssd,recall_ssd,precision_ssd,mathews_cc_ssd,roc_curve,auc_ssd,sensitivity_ssd,specificity_ssd
German Credit,Attribute13,Reweighing,Validation,Surrogate,LogisticRegression,Aged,7.7969,2.8072,0.176,7.4073,7.4073,0.176,0.0214,"[10, 20, 4, 66]",1.728,0.7096,0.0978,1.6231,12.1044,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]",3.9291,0.0978,13.3347
German Credit,Attribute13,Reweighing,Validation,Surrogate,LogisticRegression,Young,3.4212,2.8072,0.176,7.4073,7.4073,0.176,0.0214,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,Reweighing,Validation,Surrogate,SVC,Aged,4.2481,1.8885,0.2578,3.7595,3.7595,0.2578,0.0562,"[9, 21, 3, 67]",1.728,0.6922,0.0552,1.7079,12.1884,"[[0.0, 0.7, 1.0], [0.0, 0.9571428571428572, 1.0], [inf, 1.0, 0.0]]",4.1381,0.0552,14.7
German Credit,Attribute13,Reweighing,Validation,Surrogate,SVC,Young,2.2424,1.8885,0.2578,3.7595,3.7595,0.2578,0.0562,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,Reweighing,Validation,Surrogate,GaussianNB,Aged,5.6481,1.6064,0.4392,1.1128,1.1128,0.4392,0.0852,"[17, 13, 10, 60]",1.587,0.7757,0.6126,0.9516,9.4922,"[[0.0, 0.43333333333333335, 1.0], [0.0, 0.8571428571428571, 1.0], [inf, 1.0, 0.0]]",2.49,0.6126,5.6325
German Credit,Attribute13,Reweighing,Validation,Surrogate,GaussianNB,Young,2.747,1.6064,0.4392,1.1128,1.1128,0.4392,0.0852,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,Reweighing,Validation,Surrogate,DecisionTreeClassifier,Aged,0.3282,0.2102,0.3399,0.6199,0.6199,0.3399,0.3992,"[13, 17, 15, 55]",3.3918,1.6598,1.4411,1.8843,20.3463,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.7857142857142857, 1.0], [inf, 1.0, 0.0]]",5.1515,1.4411,11.1529
German Credit,Attribute13,Reweighing,Validation,Surrogate,DecisionTreeClassifier,Young,0.4116,0.2102,0.3399,0.6199,0.6199,0.3399,0.3992,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,Reweighing,Validation,Surrogate,RandomForestClassifier,Aged,0.3155,0.1801,0.2305,0.4069,0.4069,0.2305,0.0693,"[15, 15, 3, 67]",1.2823,0.5397,0.0694,1.2712,8.5489,"[[0.0, 0.5, 1.0], [0.0, 0.9571428571428572, 1.0], [inf, 1.0, 0.0]]",2.9315,0.0694,10.0007
German Credit,Attribute13,Reweighing,Validation,Surrogate,RandomForestClassifier,Young,0.2531,0.1801,0.2305,0.4069,0.4069,0.2305,0.0693,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,Reweighing,Test,Surrogate,LogisticRegression,Aged,0.2719,0.1679,0.0621,0.192,0.192,0.0621,0.3201,"[10, 20, 5, 65]",1.875,0.7805,0.1529,1.661,13.2229,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",4.0848,0.1529,13.3347
German Credit,Attribute13,Reweighing,Test,Surrogate,LogisticRegression,Young,0.2265,0.1679,0.0621,0.192,0.192,0.0621,0.3201,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,Reweighing,Test,Surrogate,SVC,Aged,0.1016,0.0747,0.1839,0.048,0.048,0.1839,0.108,"[7, 23, 3, 67]",2.028,0.7922,0.0552,1.9599,15.0804,"[[0.0, 0.7666666666666667, 1.0], [0.0, 0.9571428571428572, 1.0], [inf, 1.0, 0.0]]",4.9159,0.0552,17.6349
German Credit,Attribute13,Reweighing,Test,Surrogate,SVC,Young,0.0908,0.0747,0.1839,0.048,0.048,0.1839,0.108,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,Reweighing,Test,Surrogate,GaussianNB,Aged,0.0008,0.0003,0.4334,3.072,3.072,0.4334,0.147,"[20, 10, 16, 54]",2.028,1.1291,1.5677,0.732,10.1512,"[[0.0, 0.3333333333333333, 1.0], [0.0, 0.7714285714285715, 1.0], [inf, 1.0, 0.0]]",2.3688,1.5677,3.3327
German Credit,Attribute13,Reweighing,Test,Surrogate,GaussianNB,Young,0.0008,0.0003,0.4334,3.072,3.072,0.4334,0.147,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,Reweighing,Test,Surrogate,DecisionTreeClassifier,Aged,0.6781,0.4983,0.3144,1.376,1.376,0.3144,0.723,"[10, 20, 13, 57]",3.2085,1.5314,1.1986,1.8823,19.9147,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.8142857142857143, 1.0], [inf, 1.0, 0.0]]",5.0954,1.1986,11.7294
German Credit,Attribute13,Reweighing,Test,Surrogate,DecisionTreeClassifier,Young,0.953,0.4983,0.3144,1.376,1.376,0.3144,0.723,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,Reweighing,Test,Surrogate,RandomForestClassifier,Aged,0.4294,0.3696,0.1775,1.9504,1.9504,0.1775,0.105,"[12, 18, 4, 66]",1.3703,0.5918,0.1346,1.2492,9.0848,"[[0.0, 0.6, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]",2.9327,0.1346,9.4215
German Credit,Attribute13,Reweighing,Test,Surrogate,RandomForestClassifier,Young,0.6018,0.3696,0.1775,1.9504,1.9504,0.1775,0.105,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,Reweighing,Validation,Test,XGBClassifier,Aged,0.0744,0.056,0.1271,1.098,1.098,0.1271,0.1076,"[13, 17, 4, 66]",1.3318,0.5693,0.0996,1.2634,8.8499,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]",2.9339,0.0996,9.6733
German Credit,Attribute13,Reweighing,Validation,Test,XGBClassifier,Young,0.0827,0.056,0.1271,1.098,1.098,0.1271,0.1076,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,Reweighing,Test,Test,XGBClassifier,Aged,0.076,0.0555,0.0336,0.7568,0.7568,0.0336,0.1925,"[16, 14, 2, 68]",0.7748,0.3356,0.0256,0.8785,4.7982,"[[0.0, 0.4666666666666667, 1.0], [0.0, 0.9714285714285714, 1.0], [inf, 1.0, 0.0]]",1.8515,0.0256,6.5665
German Credit,Attribute13,Reweighing,Test,Test,XGBClassifier,Young,0.0835,0.0555,0.0336,0.7568,0.7568,0.0336,0.1925,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,Reweighing,Validation,Surrogate,LogisticRegression,Aged,0.0583,0.0374,0.0591,0.3345,0.3345,0.0591,0.108,"[11, 19, 6, 64]",1.875,0.801,0.2203,1.5719,12.9574,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.8772,0.2203,12.0321
German Credit,Attribute13,Reweighing,Validation,Surrogate,LogisticRegression,Young,0.0537,0.0374,0.0591,0.3345,0.3345,0.0591,0.108,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,Reweighing,Validation,Surrogate,SVC,Aged,0.0098,0.0074,0.1248,0.0185,0.0185,0.1248,0.1202,"[8, 22, 4, 66]",2.028,0.8128,0.0978,1.875,14.8896,"[[0.0, 0.7333333333333333, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]",4.6855,0.0978,16.1319
German Credit,Attribute13,Reweighing,Validation,Surrogate,SVC,Young,0.0095,0.0074,0.1248,0.0185,0.0185,0.1248,0.1202,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,Reweighing,Validation,Surrogate,GaussianNB,Aged,5.6481,1.6064,0.4392,1.1128,1.1128,0.4392,0.0852,"[17, 13, 10, 60]",1.587,0.7757,0.6126,0.9516,9.4922,"[[0.0, 0.43333333333333335, 1.0], [0.0, 0.8571428571428571, 1.0], [inf, 1.0, 0.0]]",2.49,0.6126,5.6325
German Credit,Attribute13,Reweighing,Validation,Surrogate,GaussianNB,Young,2.747,1.6064,0.4392,1.1128,1.1128,0.4392,0.0852,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,Reweighing,Validation,Surrogate,DecisionTreeClassifier,Aged,0.2334,0.1495,0.3434,0.2543,0.2543,0.3434,0.4731,"[10, 20, 16, 54]",3.622,1.7466,1.4474,2.0567,22.1568,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.7714285714285715, 1.0], [inf, 1.0, 0.0]]",5.6163,1.4474,12.5097
German Credit,Attribute13,Reweighing,Validation,Surrogate,DecisionTreeClassifier,Young,0.2811,0.1495,0.3434,0.2543,0.2543,0.3434,0.4731,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,Reweighing,Validation,Surrogate,RandomForestClassifier,Aged,1.1189,0.6213,0.2333,0.4271,0.4271,0.2333,0.0886,"[8, 22, 3, 67]",1.7819,0.7155,0.068,1.7284,12.6645,"[[0.0, 0.7333333333333333, 1.0], [0.0, 0.9571428571428572, 1.0], [inf, 1.0, 0.0]]",4.215,0.068,14.8154
German Credit,Attribute13,Reweighing,Validation,Surrogate,RandomForestClassifier,Young,0.7703,0.6213,0.2333,0.4271,0.4271,0.2333,0.0886,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,Reweighing,Test,Surrogate,LogisticRegression,Aged,0.0775,0.0569,0.0004,0.7824,0.7824,0.0004,0.2805,"[10, 20, 8, 62]",2.3465,1.0159,0.3919,1.7802,16.322,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]",4.5619,0.3919,13.2912
German Credit,Attribute13,Reweighing,Test,Surrogate,LogisticRegression,Young,0.0858,0.0569,0.0004,0.7824,0.7824,0.0004,0.2805,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,Reweighing,Test,Surrogate,SVC,Aged,0.4568,0.394,0.2017,1.728,1.728,0.2017,0.2611,"[12, 18, 5, 65]",1.587,0.6777,0.1529,1.4114,10.7712,"[[0.0, 0.6, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",3.3808,0.1529,10.8
German Credit,Attribute13,Reweighing,Test,Surrogate,SVC,Young,0.5947,0.394,0.2017,1.728,1.728,0.2017,0.2611,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,Reweighing,Test,Surrogate,GaussianNB,Aged,0.0008,0.0003,0.4334,3.072,3.072,0.4334,0.147,"[20, 10, 16, 54]",2.028,1.1291,1.5677,0.732,10.1512,"[[0.0, 0.3333333333333333, 1.0], [0.0, 0.7714285714285715, 1.0], [inf, 1.0, 0.0]]",2.3688,1.5677,3.3327
German Credit,Attribute13,Reweighing,Test,Surrogate,GaussianNB,Young,0.0008,0.0003,0.4334,3.072,3.072,0.4334,0.147,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,Reweighing,Test,Surrogate,DecisionTreeClassifier,Aged,0.49,0.36,0.2506,0.9264,0.9264,0.2506,0.7731,"[11, 19, 13, 57]",3.2625,1.5246,1.0897,1.9872,20.825,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.8142857142857143, 1.0], [inf, 1.0, 0.0]]",5.3569,1.0897,12.857
German Credit,Attribute13,Reweighing,Test,Surrogate,DecisionTreeClassifier,Young,0.6449,0.36,0.2506,0.9264,0.9264,0.2506,0.7731,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,Reweighing,Test,Surrogate,RandomForestClassifier,Aged,0.08,0.0494,0.1149,0.2288,0.2288,0.1149,0.1625,"[14, 16, 4, 66]",1.1979,0.5184,0.0978,1.1392,7.8431,"[[0.0, 0.5333333333333333, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]",2.6103,0.0978,8.5188
German Credit,Attribute13,Reweighing,Test,Surrogate,RandomForestClassifier,Young,0.0718,0.0494,0.1149,0.2288,0.2288,0.1149,0.1625,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,Reweighing,Validation,Test,XGBClassifier,Aged,0.1026,0.0656,0.1081,0.3345,0.3345,0.1081,0.1508,"[11, 19, 5, 65]",1.7329,0.7306,0.1552,1.5362,11.9786,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",3.7306,0.1552,12.0321
German Credit,Attribute13,Reweighing,Validation,Test,XGBClassifier,Young,0.0914,0.0656,0.1081,0.3345,0.3345,0.1081,0.1508,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
German Credit,Attribute13,Reweighing,Test,Test,XGBClassifier,Aged,0.0401,0.0251,0.1154,0.424,0.424,0.1154,0.2793,"[15, 15, 4, 66]",1.0869,0.4763,0.0978,1.0327,7.0186,"[[0.0, 0.5, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]",2.3381,0.0978,7.5344
German Credit,Attribute13,Reweighing,Test,Test,XGBClassifier,Young,0.0379,0.0251,0.1154,0.424,0.424,0.1154,0.2793,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
