dataset,sensitive_attribute,algorithm,model,value,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency,confusion_matrix,accuracy,f1_score,recall,precision,mathews_cc,sensitivity,specificity
,,,,White,1.0323,0.9998,0.0,-0.0013,0.9992,1.0,0.9972,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,0.4846,0.9883,0.0008,0.017,0.9881,0.9991,0.9916,"[10470, 320, 3494, 3]",0.733,0.0016,0.0009,0.0093,-0.0833,0.0009,0.9703
,,,,Asian-Pac-Islander,0.7412,0.9941,-0.0118,0.0112,0.9898,0.9921,0.9916,,,,,,,,
,,,,Black,2.1275,0.977,0.0009,-0.0227,0.9778,0.9991,0.9912,,,,,,,,
,,,,Other,1.6044,0.9864,0.0008,-0.0116,0.9911,0.9991,0.9915,,,,,,,,
,,,,White,0.5791,0.9851,0.0039,0.0139,0.9862,0.9975,0.9913,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[7199, 0, 2325, 0]",0.7559,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,1.2599,0.921,-0.3286,-0.0337,0.9639,0.6861,0.9483,"[5316, 1883, 1306, 1019]",0.6652,0.3899,0.4383,0.3511,0.1649,0.4383,0.7384
,,,,Asian-Pac-Islander,1.2388,0.9278,-0.0945,-0.0381,0.962,0.9091,0.948,,,,,,,,
,,,,Black,0.641,0.8867,0.0783,0.0902,0.9103,0.92,0.9472,,,,,,,,
,,,,Other,1.1567,0.9523,-0.0618,-0.0825,0.917,0.9382,0.9477,,,,,,,,
,,,,White,1.2071,0.9464,0.0282,-0.0508,0.9491,0.9712,0.9474,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,1.1863,0.9534,-0.165,-0.0472,0.9582,0.8522,0.959,"[8250, 2540, 2457, 1040]",0.6502,0.2939,0.2974,0.2905,0.0615,0.2974,0.7646
,,,,Asian-Pac-Islander,1.2683,0.9333,-0.1213,-0.0429,0.9545,0.8832,0.9587,,,,,,,,
,,,,Black,0.5756,0.8892,0.1433,0.0973,0.9033,0.8534,0.9581,,,,,,,,
,,,,Other,1.2038,0.949,-0.0026,-0.0668,0.927,0.9883,0.9585,,,,,,,,
,,,,White,1.2674,0.9455,-0.0281,-0.0531,0.9471,0.9697,0.9582,,,,,,,,
Adult Income,sex,LearningFairRepresentations,RandomForestClassifier,Female,,1.0,0.0,0.0,1.0,1.0,1.0,"[7199, 0, 2325, 0]",0.7559,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Male,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,sex,LearningFairRepresentations,XGBClassifier,Female,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Male,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,sex,LearningFairRepresentations,RandomForestClassifier,Female,,1.0,0.0,0.0,1.0,1.0,1.0,"[7199, 0, 2325, 0]",0.7559,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Male,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,sex,LearningFairRepresentations,XGBClassifier,Female,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Male,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
