dataset,sensitive_attribute,algorithm,model,value,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency,confusion_matrix,accuracy,f1_score,recall,precision,mathews_cc,sensitivity,specificity
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[7199, 0, 2325, 0]",0.7559,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,sex,LearningFairRepresentations,RandomForestClassifier,Female,0.0325,0.7557,0.344,0.1973,0.8026,0.6569,0.9626,"[6275, 924, 1608, 717]",0.7341,0.3616,0.3084,0.4369,0.2048,0.3084,0.8716
,,,,Male,30.7927,0.7557,-0.344,-0.1973,0.8026,0.6569,0.9626,,,,,,,,
Adult Income,sex,LearningFairRepresentations,XGBClassifier,Female,0.0,0.1152,0.9139,0.8719,0.1281,0.0859,0.9365,"[5031, 5759, 827, 2670]",0.539,0.4478,0.7635,0.3168,0.2009,0.7635,0.4663
,,,,Male,inf,0.1152,-0.9139,-0.8719,0.1281,0.0859,0.9365,,,,,,,,
Adult Income,sex,LearningFairRepresentations,RandomForestClassifier,Female,4.569,0.9793,-0.0113,-0.0218,0.9783,0.9876,0.9913,"[7096, 103, 2308, 17]",0.7469,0.0139,0.0073,0.1417,-0.0269,0.0073,0.9857
,,,,Male,0.2189,0.9793,0.0113,0.0218,0.9783,0.9876,0.9913,,,,,,,,
Adult Income,sex,LearningFairRepresentations,XGBClassifier,Female,0.6981,0.9904,0.0098,0.0061,0.9937,0.9891,0.9887,"[10522, 268, 3356, 141]",0.7463,0.0722,0.0403,0.3447,0.0399,0.0403,0.9752
,,,,Male,1.4324,0.9904,-0.0098,-0.0061,0.9937,0.9891,0.9887,,,,,,,,
