dataset,attribute,group,algorithm,set,iterations,error,classifier_type,classification_algorithm,asian_0.0_a_train_set_,asian_0.0_b_predicted_set_,asian_1.0_a_train_set_,asian_1.0_b_predicted_set_,asian_1.0_c_predictions_set_,black_0.0_a_train_set_,black_0.0_b_predicted_set_,black_1.0_a_train_set_,black_1.0_b_predicted_set_,black_1.0_c_predictions_set_,hisp_0.0_a_train_set_,hisp_0.0_b_predicted_set_,hisp_1.0_a_train_set_,hisp_1.0_b_predicted_set_,hisp_1.0_c_predictions_set_,other_0.0_a_train_set_,other_0.0_b_predicted_set_,other_1.0_a_train_set_,other_1.0_b_predicted_set_,other_1.0_c_predictions_set_,white_0.0_a_train_set_,white_0.0_b_predicted_set_,white_1.0_a_train_set_,white_1.0_b_predicted_set_,white_1.0_c_predictions_set_,asian_0.0_c_predictions_set_,black_0.0_c_predictions_set_,hisp_0.0_c_predictions_set_,other_0.0_c_predictions_set_,white_0.0_c_predictions_set_
Law School Admission Bar Passage,race1,asian,Reweighing,Validation,1,False,Surrogate,DecisionTreeClassifier,0.0023,0.0029,0.0360,0.0356,0.0380,0.0126,0.0132,0.0454,0.0453,0.0483,0.0059,0.0059,0.0385,0.0395,0.0400,0.0018,0.0020,0.0167,0.0166,0.0171,0.0281,0.0273,0.8127,0.8118,0.8040,0.0005,0.0102,0.0054,0.0015,0.0351
Law School Admission Bar Passage,race1,asian,Reweighing,Validation,1,False,Surrogate,RandomForestClassifier,0.0023,0.0029,0.0360,0.0356,0.0380,0.0126,0.0132,0.0454,0.0453,0.0531,0.0059,0.0059,0.0385,0.0395,0.0410,0.0018,0.0020,0.0167,0.0166,0.0180,0.0281,0.0273,0.8127,0.8118,0.8230,0.0005,0.0054,0.0044,0.0005,0.0161
Law School Admission Bar Passage,race1,asian,Reweighing,Test,1,False,Surrogate,LogisticRegression,0.0023,0.0029,0.0360,0.0361,0.0390,0.0126,0.0132,0.0454,0.0458,0.0590,0.0059,0.0054,0.0385,0.0400,0.0453,0.0018,0.0015,0.0167,0.0166,0.0180,0.0281,0.0273,0.8127,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,asian,Reweighing,Test,1,False,Surrogate,SVC,0.0023,0.0029,0.0360,0.0361,0.0390,0.0126,0.0132,0.0454,0.0458,0.0590,0.0059,0.0054,0.0385,0.0400,0.0453,0.0018,0.0015,0.0167,0.0166,0.0180,0.0281,0.0273,0.8127,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,asian,Reweighing,Test,1,False,Surrogate,GaussianNB,0.0023,0.0029,0.0360,0.0361,0.0244,0.0126,0.0132,0.0454,0.0458,0.0097,0.0059,0.0054,0.0385,0.0400,0.0112,0.0018,0.0015,0.0167,0.0166,0.0039,0.0281,0.0273,0.8127,0.8114,0.0000,0.0146,0.0492,0.0341,0.0141,0.8387
Law School Admission Bar Passage,race1,asian,Reweighing,Test,1,False,Surrogate,DecisionTreeClassifier,0.0023,0.0029,0.0360,0.0361,0.0375,0.0126,0.0132,0.0454,0.0458,0.0424,0.0059,0.0054,0.0385,0.0400,0.0390,0.0018,0.0015,0.0167,0.0166,0.0171,0.0281,0.0273,0.8127,0.8114,0.8056,0.0015,0.0166,0.0063,0.0010,0.0331
Law School Admission Bar Passage,race1,asian,Reweighing,Test,1,False,Surrogate,RandomForestClassifier,0.0023,0.0029,0.0360,0.0361,0.0385,0.0126,0.0132,0.0454,0.0458,0.0473,0.0059,0.0054,0.0385,0.0400,0.0419,0.0018,0.0015,0.0167,0.0166,0.0171,0.0281,0.0273,0.8127,0.8114,0.8221,0.0005,0.0117,0.0034,0.0010,0.0166
Law School Admission Bar Passage,race1,asian,Reweighing,Validation,1,False,Target,XGBClassifier,0.0023,0.0029,0.0360,0.0356,0.0385,0.0126,0.0132,0.0454,0.0453,0.0531,0.0059,0.0059,0.0385,0.0395,0.0424,0.0018,0.0020,0.0167,0.0166,0.0176,0.0281,0.0273,0.8127,0.8118,0.8211,0.0000,0.0054,0.0029,0.0010,0.0180
Law School Admission Bar Passage,race1,asian,Reweighing,Test,1,False,Target,XGBClassifier,0.0023,0.0029,0.0360,0.0361,0.0390,0.0126,0.0132,0.0454,0.0458,0.0502,0.0059,0.0054,0.0385,0.0400,0.0419,0.0018,0.0015,0.0167,0.0166,0.0175,0.0281,0.0273,0.8127,0.8114,0.8153,0.0000,0.0088,0.0034,0.0005,0.0234
Law School Admission Bar Passage,race1,asian,Reweighing,Validation,2,False,Surrogate,LogisticRegression,0.0020,0.0029,0.0358,0.0356,0.0385,0.0130,0.0132,0.0455,0.0453,0.0585,0.0058,0.0059,0.0378,0.0395,0.0453,0.0016,0.0020,0.0167,0.0166,0.0185,0.0287,0.0273,0.8130,0.8118,0.8391,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,asian,Reweighing,Validation,2,False,Surrogate,SVC,0.0020,0.0029,0.0358,0.0356,0.0385,0.0130,0.0132,0.0455,0.0453,0.0585,0.0058,0.0059,0.0378,0.0395,0.0453,0.0016,0.0020,0.0167,0.0166,0.0185,0.0287,0.0273,0.8130,0.8118,0.8391,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,asian,Reweighing,Validation,2,False,Surrogate,GaussianNB,0.0020,0.0029,0.0358,0.0356,0.0273,0.0130,0.0132,0.0455,0.0453,0.0166,0.0058,0.0059,0.0378,0.0395,0.0146,0.0016,0.0020,0.0167,0.0166,0.0068,0.0287,0.0273,0.8130,0.8118,0.4393,0.0112,0.0419,0.0307,0.0117,0.3998
Law School Admission Bar Passage,race1,asian,Reweighing,Validation,2,False,Surrogate,DecisionTreeClassifier,0.0020,0.0029,0.0358,0.0356,0.0366,0.0130,0.0132,0.0455,0.0453,0.0488,0.0058,0.0059,0.0378,0.0395,0.0410,0.0016,0.0020,0.0167,0.0166,0.0166,0.0287,0.0273,0.8130,0.8118,0.8089,0.0020,0.0098,0.0044,0.0020,0.0302
Law School Admission Bar Passage,race1,asian,Reweighing,Validation,2,False,Surrogate,RandomForestClassifier,0.0020,0.0029,0.0358,0.0356,0.0371,0.0130,0.0132,0.0455,0.0453,0.0517,0.0058,0.0059,0.0378,0.0395,0.0410,0.0016,0.0020,0.0167,0.0166,0.0171,0.0287,0.0273,0.8130,0.8118,0.8216,0.0015,0.0068,0.0044,0.0015,0.0176
Law School Admission Bar Passage,race1,asian,Reweighing,Test,2,False,Surrogate,LogisticRegression,0.0020,0.0029,0.0358,0.0361,0.0390,0.0130,0.0132,0.0455,0.0458,0.0590,0.0058,0.0054,0.0378,0.0400,0.0453,0.0016,0.0015,0.0167,0.0166,0.0180,0.0287,0.0273,0.8130,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,asian,Reweighing,Test,2,False,Surrogate,SVC,0.0020,0.0029,0.0358,0.0361,0.0390,0.0130,0.0132,0.0455,0.0458,0.0590,0.0058,0.0054,0.0378,0.0400,0.0453,0.0016,0.0015,0.0167,0.0166,0.0180,0.0287,0.0273,0.8130,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,asian,Reweighing,Test,2,False,Surrogate,GaussianNB,0.0020,0.0029,0.0358,0.0361,0.0244,0.0130,0.0132,0.0455,0.0458,0.0127,0.0058,0.0054,0.0378,0.0400,0.0156,0.0016,0.0015,0.0167,0.0166,0.0088,0.0287,0.0273,0.8130,0.8114,0.4191,0.0146,0.0463,0.0297,0.0093,0.4196
Law School Admission Bar Passage,race1,asian,Reweighing,Test,2,False,Surrogate,DecisionTreeClassifier,0.0020,0.0029,0.0358,0.0361,0.0370,0.0130,0.0132,0.0455,0.0458,0.0419,0.0058,0.0054,0.0378,0.0400,0.0400,0.0016,0.0015,0.0167,0.0166,0.0161,0.0287,0.0273,0.8130,0.8114,0.8056,0.0019,0.0171,0.0054,0.0019,0.0331
Law School Admission Bar Passage,race1,asian,Reweighing,Test,2,False,Surrogate,RandomForestClassifier,0.0020,0.0029,0.0358,0.0361,0.0375,0.0130,0.0132,0.0455,0.0458,0.0463,0.0058,0.0054,0.0378,0.0400,0.0409,0.0016,0.0015,0.0167,0.0166,0.0171,0.0287,0.0273,0.8130,0.8114,0.8192,0.0015,0.0127,0.0044,0.0010,0.0195
Law School Admission Bar Passage,race1,asian,Reweighing,Validation,2,False,Target,XGBClassifier,0.0020,0.0029,0.0358,0.0356,0.0375,0.0130,0.0132,0.0455,0.0453,0.0517,0.0058,0.0059,0.0378,0.0395,0.0424,0.0016,0.0020,0.0167,0.0166,0.0166,0.0287,0.0273,0.8130,0.8118,0.8220,0.0010,0.0068,0.0029,0.0020,0.0171
Law School Admission Bar Passage,race1,asian,Reweighing,Test,2,False,Target,XGBClassifier,0.0020,0.0029,0.0358,0.0361,0.0385,0.0130,0.0132,0.0455,0.0458,0.0443,0.0058,0.0054,0.0378,0.0400,0.0409,0.0016,0.0015,0.0167,0.0166,0.0171,0.0287,0.0273,0.8130,0.8114,0.8138,0.0005,0.0146,0.0044,0.0010,0.0249
Law School Admission Bar Passage,race1,black,Reweighing,Validation,1,False,Surrogate,LogisticRegression,0.0033,0.0029,0.0355,0.0356,0.0385,0.0087,0.0132,0.0511,0.0453,0.0585,0.0056,0.0059,0.0389,0.0395,0.0453,0.0020,0.0020,0.0166,0.0166,0.0185,0.0299,0.0273,0.8084,0.8118,0.8391,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,black,Reweighing,Validation,1,False,Surrogate,SVC,0.0033,0.0029,0.0355,0.0356,0.0385,0.0087,0.0132,0.0511,0.0453,0.0585,0.0056,0.0059,0.0389,0.0395,0.0453,0.0020,0.0020,0.0166,0.0166,0.0185,0.0299,0.0273,0.8084,0.8118,0.8391,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,black,Reweighing,Validation,1,False,Surrogate,GaussianNB,0.0033,0.0029,0.0355,0.0356,0.0283,0.0087,0.0132,0.0511,0.0453,0.0073,0.0056,0.0059,0.0389,0.0395,0.0024,0.0020,0.0020,0.0166,0.0166,0.0000,0.0299,0.0273,0.8084,0.8118,0.0000,0.0102,0.0512,0.0429,0.0185,0.8391
Law School Admission Bar Passage,race1,black,Reweighing,Validation,1,False,Surrogate,DecisionTreeClassifier,0.0033,0.0029,0.0355,0.0356,0.0371,0.0087,0.0132,0.0511,0.0453,0.0531,0.0056,0.0059,0.0389,0.0395,0.0405,0.0020,0.0020,0.0166,0.0166,0.0176,0.0299,0.0273,0.8084,0.8118,0.8123,0.0015,0.0054,0.0049,0.0010,0.0268
Law School Admission Bar Passage,race1,black,Reweighing,Validation,1,False,Surrogate,RandomForestClassifier,0.0033,0.0029,0.0355,0.0356,0.0385,0.0087,0.0132,0.0511,0.0453,0.0531,0.0056,0.0059,0.0389,0.0395,0.0424,0.0020,0.0020,0.0166,0.0166,0.0185,0.0299,0.0273,0.8084,0.8118,0.8352,0.0000,0.0054,0.0029,0.0000,0.0039
Law School Admission Bar Passage,race1,black,Reweighing,Test,1,False,Surrogate,LogisticRegression,0.0033,0.0029,0.0355,0.0361,0.0390,0.0087,0.0132,0.0511,0.0458,0.0590,0.0056,0.0054,0.0389,0.0400,0.0453,0.0020,0.0015,0.0166,0.0166,0.0180,0.0299,0.0273,0.8084,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,black,Reweighing,Test,1,False,Surrogate,SVC,0.0033,0.0029,0.0355,0.0361,0.0390,0.0087,0.0132,0.0511,0.0458,0.0590,0.0056,0.0054,0.0389,0.0400,0.0453,0.0020,0.0015,0.0166,0.0166,0.0180,0.0299,0.0273,0.8084,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,black,Reweighing,Test,1,False,Surrogate,GaussianNB,0.0033,0.0029,0.0355,0.0361,0.0258,0.0087,0.0132,0.0511,0.0458,0.0058,0.0056,0.0054,0.0389,0.0400,0.0015,0.0020,0.0015,0.0166,0.0166,0.0000,0.0299,0.0273,0.8084,0.8114,0.0000,0.0132,0.0531,0.0439,0.0180,0.8387
Law School Admission Bar Passage,race1,black,Reweighing,Test,1,False,Surrogate,DecisionTreeClassifier,0.0033,0.0029,0.0355,0.0361,0.0351,0.0087,0.0132,0.0511,0.0458,0.0492,0.0056,0.0054,0.0389,0.0400,0.0395,0.0020,0.0015,0.0166,0.0166,0.0171,0.0299,0.0273,0.8084,0.8114,0.8051,0.0039,0.0097,0.0058,0.0010,0.0336
Law School Admission Bar Passage,race1,black,Reweighing,Test,1,False,Surrogate,RandomForestClassifier,0.0033,0.0029,0.0355,0.0361,0.0365,0.0087,0.0132,0.0511,0.0458,0.0512,0.0056,0.0054,0.0389,0.0400,0.0424,0.0020,0.0015,0.0166,0.0166,0.0175,0.0299,0.0273,0.8084,0.8114,0.8250,0.0024,0.0078,0.0029,0.0005,0.0136
Law School Admission Bar Passage,race1,black,Reweighing,Validation,1,False,Target,XGBClassifier,0.0033,0.0029,0.0355,0.0356,0.0385,0.0087,0.0132,0.0511,0.0453,0.0541,0.0056,0.0059,0.0389,0.0395,0.0424,0.0020,0.0020,0.0166,0.0166,0.0180,0.0299,0.0273,0.8084,0.8118,0.8347,0.0000,0.0044,0.0029,0.0005,0.0044
Law School Admission Bar Passage,race1,black,Reweighing,Test,1,False,Target,XGBClassifier,0.0033,0.0029,0.0355,0.0361,0.0390,0.0087,0.0132,0.0511,0.0458,0.0546,0.0056,0.0054,0.0389,0.0400,0.0434,0.0020,0.0015,0.0166,0.0166,0.0171,0.0299,0.0273,0.8084,0.8114,0.8280,0.0000,0.0044,0.0019,0.0010,0.0107
Law School Admission Bar Passage,race1,black,Reweighing,Validation,2,False,Surrogate,LogisticRegression,0.0037,0.0029,0.0359,0.0356,0.0385,0.0059,0.0132,0.0536,0.0453,0.0585,0.0062,0.0059,0.0386,0.0395,0.0453,0.0022,0.0020,0.0165,0.0166,0.0185,0.0320,0.0273,0.8053,0.8118,0.8391,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,black,Reweighing,Validation,2,False,Surrogate,SVC,0.0037,0.0029,0.0359,0.0356,0.0385,0.0059,0.0132,0.0536,0.0453,0.0585,0.0062,0.0059,0.0386,0.0395,0.0453,0.0022,0.0020,0.0165,0.0166,0.0185,0.0320,0.0273,0.8053,0.8118,0.8391,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,black,Reweighing,Validation,2,False,Surrogate,GaussianNB,0.0037,0.0029,0.0359,0.0356,0.0278,0.0059,0.0132,0.0536,0.0453,0.0083,0.0062,0.0059,0.0386,0.0395,0.0044,0.0022,0.0020,0.0165,0.0166,0.0000,0.0320,0.0273,0.8053,0.8118,0.0000,0.0107,0.0502,0.0410,0.0185,0.8391
Law School Admission Bar Passage,race1,black,Reweighing,Validation,2,False,Surrogate,DecisionTreeClassifier,0.0037,0.0029,0.0359,0.0356,0.0371,0.0059,0.0132,0.0536,0.0453,0.0527,0.0062,0.0059,0.0386,0.0395,0.0414,0.0022,0.0020,0.0165,0.0166,0.0180,0.0320,0.0273,0.8053,0.8118,0.8079,0.0015,0.0059,0.0039,0.0005,0.0312
Law School Admission Bar Passage,race1,black,Reweighing,Validation,2,False,Surrogate,RandomForestClassifier,0.0037,0.0029,0.0359,0.0356,0.0375,0.0059,0.0132,0.0536,0.0453,0.0536,0.0062,0.0059,0.0386,0.0395,0.0429,0.0022,0.0020,0.0165,0.0166,0.0185,0.0320,0.0273,0.8053,0.8118,0.8347,0.0010,0.0049,0.0024,0.0000,0.0044
Law School Admission Bar Passage,race1,black,Reweighing,Test,2,False,Surrogate,LogisticRegression,0.0037,0.0029,0.0359,0.0361,0.0390,0.0059,0.0132,0.0536,0.0458,0.0590,0.0062,0.0054,0.0386,0.0400,0.0453,0.0022,0.0015,0.0165,0.0166,0.0180,0.0320,0.0273,0.8053,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,black,Reweighing,Test,2,False,Surrogate,SVC,0.0037,0.0029,0.0359,0.0361,0.0390,0.0059,0.0132,0.0536,0.0458,0.0590,0.0062,0.0054,0.0386,0.0400,0.0453,0.0022,0.0015,0.0165,0.0166,0.0180,0.0320,0.0273,0.8053,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,black,Reweighing,Test,2,False,Surrogate,GaussianNB,0.0037,0.0029,0.0359,0.0361,0.0253,0.0059,0.0132,0.0536,0.0458,0.0068,0.0062,0.0054,0.0386,0.0400,0.0029,0.0022,0.0015,0.0165,0.0166,0.0000,0.0320,0.0273,0.8053,0.8114,0.0000,0.0136,0.0521,0.0424,0.0180,0.8387
Law School Admission Bar Passage,race1,black,Reweighing,Test,2,False,Surrogate,DecisionTreeClassifier,0.0037,0.0029,0.0359,0.0361,0.0356,0.0059,0.0132,0.0536,0.0458,0.0497,0.0062,0.0054,0.0386,0.0400,0.0395,0.0022,0.0015,0.0165,0.0166,0.0180,0.0320,0.0273,0.8053,0.8114,0.8036,0.0034,0.0093,0.0058,0.0000,0.0351
Law School Admission Bar Passage,race1,black,Reweighing,Test,2,False,Surrogate,RandomForestClassifier,0.0037,0.0029,0.0359,0.0361,0.0356,0.0059,0.0132,0.0536,0.0458,0.0526,0.0062,0.0054,0.0386,0.0400,0.0429,0.0022,0.0015,0.0165,0.0166,0.0180,0.0320,0.0273,0.8053,0.8114,0.8280,0.0034,0.0063,0.0024,0.0000,0.0107
Law School Admission Bar Passage,race1,black,Reweighing,Validation,2,False,Target,XGBClassifier,0.0037,0.0029,0.0359,0.0356,0.0385,0.0059,0.0132,0.0536,0.0453,0.0570,0.0062,0.0059,0.0386,0.0395,0.0439,0.0022,0.0020,0.0165,0.0166,0.0180,0.0320,0.0273,0.8053,0.8118,0.8367,0.0000,0.0015,0.0015,0.0005,0.0024
Law School Admission Bar Passage,race1,black,Reweighing,Test,2,False,Target,XGBClassifier,0.0037,0.0029,0.0359,0.0361,0.0375,0.0059,0.0132,0.0536,0.0458,0.0580,0.0062,0.0054,0.0386,0.0400,0.0439,0.0022,0.0015,0.0165,0.0166,0.0180,0.0320,0.0273,0.8053,0.8114,0.8319,0.0015,0.0010,0.0015,0.0000,0.0068
Law School Admission Bar Passage,race1,hisp,Reweighing,Validation,1,False,Surrogate,LogisticRegression,0.0033,0.0029,0.0350,0.0356,0.0385,0.0141,0.0132,0.0465,0.0453,0.0585,0.0038,0.0059,0.0411,0.0395,0.0453,0.0017,0.0020,0.0161,0.0166,0.0185,0.0291,0.0273,0.8094,0.8118,0.8391,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,hisp,Reweighing,Validation,1,False,Surrogate,SVC,0.0033,0.0029,0.0350,0.0356,0.0385,0.0141,0.0132,0.0465,0.0453,0.0585,0.0038,0.0059,0.0411,0.0395,0.0453,0.0017,0.0020,0.0161,0.0166,0.0185,0.0291,0.0273,0.8094,0.8118,0.8391,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,hisp,Reweighing,Validation,1,False,Surrogate,GaussianNB,0.0033,0.0029,0.0350,0.0356,0.0278,0.0141,0.0132,0.0465,0.0453,0.0083,0.0038,0.0059,0.0411,0.0395,0.0044,0.0017,0.0020,0.0161,0.0166,0.0000,0.0291,0.0273,0.8094,0.8118,0.0000,0.0107,0.0502,0.0410,0.0185,0.8391
Law School Admission Bar Passage,race1,hisp,Reweighing,Validation,1,False,Surrogate,DecisionTreeClassifier,0.0033,0.0029,0.0350,0.0356,0.0371,0.0141,0.0132,0.0465,0.0453,0.0522,0.0038,0.0059,0.0411,0.0395,0.0395,0.0017,0.0020,0.0161,0.0166,0.0161,0.0291,0.0273,0.8094,0.8118,0.7864,0.0015,0.0063,0.0059,0.0024,0.0527
Law School Admission Bar Passage,race1,hisp,Reweighing,Validation,1,False,Surrogate,RandomForestClassifier,0.0033,0.0029,0.0350,0.0356,0.0371,0.0141,0.0132,0.0465,0.0453,0.0536,0.0038,0.0059,0.0411,0.0395,0.0429,0.0017,0.0020,0.0161,0.0166,0.0171,0.0291,0.0273,0.8094,0.8118,0.8284,0.0015,0.0049,0.0024,0.0015,0.0107
Law School Admission Bar Passage,race1,hisp,Reweighing,Test,1,False,Surrogate,LogisticRegression,0.0033,0.0029,0.0350,0.0361,0.0390,0.0141,0.0132,0.0465,0.0458,0.0590,0.0038,0.0054,0.0411,0.0400,0.0453,0.0017,0.0015,0.0161,0.0166,0.0180,0.0291,0.0273,0.8094,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,hisp,Reweighing,Test,1,False,Surrogate,SVC,0.0033,0.0029,0.0350,0.0361,0.0390,0.0141,0.0132,0.0465,0.0458,0.0590,0.0038,0.0054,0.0411,0.0400,0.0453,0.0017,0.0015,0.0161,0.0166,0.0180,0.0291,0.0273,0.8094,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,hisp,Reweighing,Test,1,False,Surrogate,GaussianNB,0.0033,0.0029,0.0350,0.0361,0.0253,0.0141,0.0132,0.0465,0.0458,0.0068,0.0038,0.0054,0.0411,0.0400,0.0029,0.0017,0.0015,0.0161,0.0166,0.0000,0.0291,0.0273,0.8094,0.8114,0.0000,0.0136,0.0521,0.0424,0.0180,0.8387
Law School Admission Bar Passage,race1,hisp,Reweighing,Test,1,False,Surrogate,DecisionTreeClassifier,0.0033,0.0029,0.0350,0.0361,0.0365,0.0141,0.0132,0.0465,0.0458,0.0468,0.0038,0.0054,0.0411,0.0400,0.0404,0.0017,0.0015,0.0161,0.0166,0.0171,0.0291,0.0273,0.8094,0.8114,0.7939,0.0024,0.0122,0.0049,0.0010,0.0448
Law School Admission Bar Passage,race1,hisp,Reweighing,Test,1,False,Surrogate,RandomForestClassifier,0.0033,0.0029,0.0350,0.0361,0.0375,0.0141,0.0132,0.0465,0.0458,0.0521,0.0038,0.0054,0.0411,0.0400,0.0443,0.0017,0.0015,0.0161,0.0166,0.0175,0.0291,0.0273,0.8094,0.8114,0.8246,0.0015,0.0068,0.0010,0.0005,0.0141
Law School Admission Bar Passage,race1,hisp,Reweighing,Validation,1,False,Target,XGBClassifier,0.0033,0.0029,0.0350,0.0356,0.0385,0.0141,0.0132,0.0465,0.0453,0.0561,0.0038,0.0059,0.0411,0.0395,0.0434,0.0017,0.0020,0.0161,0.0166,0.0180,0.0291,0.0273,0.8094,0.8118,0.8337,0.0000,0.0024,0.0020,0.0005,0.0054
Law School Admission Bar Passage,race1,hisp,Reweighing,Test,1,False,Target,XGBClassifier,0.0033,0.0029,0.0350,0.0361,0.0390,0.0141,0.0132,0.0465,0.0458,0.0575,0.0038,0.0054,0.0411,0.0400,0.0448,0.0017,0.0015,0.0161,0.0166,0.0175,0.0291,0.0273,0.8094,0.8114,0.8250,0.0000,0.0015,0.0005,0.0005,0.0136
Law School Admission Bar Passage,race1,hisp,Reweighing,Validation,2,False,Surrogate,LogisticRegression,0.0031,0.0029,0.0360,0.0356,0.0385,0.0149,0.0132,0.0457,0.0453,0.0585,0.0028,0.0059,0.0421,0.0395,0.0453,0.0017,0.0020,0.0164,0.0166,0.0185,0.0297,0.0273,0.8077,0.8118,0.8391,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,hisp,Reweighing,Validation,2,False,Surrogate,SVC,0.0031,0.0029,0.0360,0.0356,0.0385,0.0149,0.0132,0.0457,0.0453,0.0585,0.0028,0.0059,0.0421,0.0395,0.0453,0.0017,0.0020,0.0164,0.0166,0.0185,0.0297,0.0273,0.8077,0.8118,0.8391,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,hisp,Reweighing,Validation,2,False,Surrogate,GaussianNB,0.0031,0.0029,0.0360,0.0356,0.0273,0.0149,0.0132,0.0457,0.0453,0.0107,0.0028,0.0059,0.0421,0.0395,0.0107,0.0017,0.0020,0.0164,0.0166,0.0029,0.0297,0.0273,0.8077,0.8118,0.0000,0.0112,0.0478,0.0346,0.0156,0.8391
Law School Admission Bar Passage,race1,hisp,Reweighing,Validation,2,False,Surrogate,DecisionTreeClassifier,0.0031,0.0029,0.0360,0.0356,0.0371,0.0149,0.0132,0.0457,0.0453,0.0507,0.0028,0.0059,0.0421,0.0395,0.0390,0.0017,0.0020,0.0164,0.0166,0.0161,0.0297,0.0273,0.8077,0.8118,0.7821,0.0015,0.0078,0.0063,0.0024,0.0570
Law School Admission Bar Passage,race1,hisp,Reweighing,Validation,2,False,Surrogate,RandomForestClassifier,0.0031,0.0029,0.0360,0.0356,0.0375,0.0149,0.0132,0.0457,0.0453,0.0551,0.0028,0.0059,0.0421,0.0395,0.0424,0.0017,0.0020,0.0164,0.0166,0.0171,0.0297,0.0273,0.8077,0.8118,0.8284,0.0010,0.0034,0.0029,0.0015,0.0107
Law School Admission Bar Passage,race1,hisp,Reweighing,Test,2,False,Surrogate,LogisticRegression,0.0031,0.0029,0.0360,0.0361,0.0390,0.0149,0.0132,0.0457,0.0458,0.0590,0.0028,0.0054,0.0421,0.0400,0.0453,0.0017,0.0015,0.0164,0.0166,0.0180,0.0297,0.0273,0.8077,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,hisp,Reweighing,Test,2,False,Surrogate,SVC,0.0031,0.0029,0.0360,0.0361,0.0390,0.0149,0.0132,0.0457,0.0458,0.0590,0.0028,0.0054,0.0421,0.0400,0.0453,0.0017,0.0015,0.0164,0.0166,0.0180,0.0297,0.0273,0.8077,0.8114,0.8387,0.0000,0.0000,0.0000,0.0000,0.0000
Law School Admission Bar Passage,race1,hisp,Reweighing,Test,2,False,Surrogate,GaussianNB,0.0031,0.0029,0.0360,0.0361,0.0244,0.0149,0.0132,0.0457,0.0458,0.0102,0.0028,0.0054,0.0421,0.0400,0.0112,0.0017,0.0015,0.0164,0.0166,0.0039,0.0297,0.0273,0.8077,0.8114,0.0000,0.0146,0.0487,0.0341,0.0141,0.8387
Law School Admission Bar Passage,race1,hisp,Reweighing,Test,2,False,Surrogate,DecisionTreeClassifier,0.0031,0.0029,0.0360,0.0361,0.0375,0.0149,0.0132,0.0457,0.0458,0.0487,0.0028,0.0054,0.0421,0.0400,0.0390,0.0017,0.0015,0.0164,0.0166,0.0166,0.0297,0.0273,0.8077,0.8114,0.7870,0.0015,0.0102,0.0063,0.0015,0.0517
Law School Admission Bar Passage,race1,hisp,Reweighing,Test,2,False,Surrogate,RandomForestClassifier,0.0031,0.0029,0.0360,0.0361,0.0375,0.0149,0.0132,0.0457,0.0458,0.0551,0.0028,0.0054,0.0421,0.0400,0.0443,0.0017,0.0015,0.0164,0.0166,0.0175,0.0297,0.0273,0.8077,0.8114,0.8236,0.0015,0.0039,0.0010,0.0005,0.0151
Law School Admission Bar Passage,race1,hisp,Reweighing,Validation,2,False,Target,XGBClassifier,0.0031,0.0029,0.0360,0.0356,0.0380,0.0149,0.0132,0.0457,0.0453,0.0566,0.0028,0.0059,0.0421,0.0395,0.0439,0.0017,0.0020,0.0164,0.0166,0.0185,0.0297,0.0273,0.8077,0.8118,0.8298,0.0005,0.0020,0.0015,0.0000,0.0093
