dataset,attribute,class,algorithm,set,num_iterations,error,classifier_type,classification_algorithm,Female_0.0_a_train_set_,Female_0.0_b_predicted_set_,Female_0.0_c_predictions_set_,Female_1.0_a_train_set_,Female_1.0_b_predicted_set_,Female_1.0_c_predictions_set_,Male_0.0_a_train_set_,Male_0.0_b_predicted_set_,Male_0.0_c_predictions_set_,Male_1.0_a_train_set_,Male_1.0_b_predicted_set_,Male_1.0_c_predictions_set_
German Credit,Attribute9,,,Validation,0,False,Test,XGBClassifier,0.1088,0.11,0.09,0.2013,0.2,0.22,0.1912,0.19,0.14,0.4988,0.5,0.55
German Credit,Attribute9,,,Test,0,False,Test,XGBClassifier,0.1088,0.11,0.08,0.2013,0.2,0.23,0.1912,0.19,0.19,0.4988,0.5,0.5
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,LogisticRegression,0.0938,0.11,0.08,0.2162,0.2,0.23,0.2062,0.19,0.09,0.4838,0.5,0.6
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,SVC,0.0938,0.11,0.05,0.2162,0.2,0.26,0.2062,0.19,0.05,0.4838,0.5,0.64
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,GaussianNB,0.0938,0.11,0.09,0.2162,0.2,0.22,0.2062,0.19,0.09,0.4838,0.5,0.6
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,DecisionTreeClassifier,0.0938,0.11,0.07,0.2162,0.2,0.24,0.2062,0.19,0.22,0.4838,0.5,0.47
German Credit,Attribute9,Female,Massaging,Validation,1,False,Surrogate,RandomForestClassifier,0.0938,0.11,0.09,0.2162,0.2,0.22,0.2062,0.19,0.1,0.4838,0.5,0.59
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,LogisticRegression,0.0938,0.11,0.1,0.2162,0.2,0.21,0.2062,0.19,0.17,0.4838,0.5,0.52
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,SVC,0.0938,0.11,0.05,0.2162,0.2,0.26,0.2062,0.19,0.1,0.4838,0.5,0.59
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,GaussianNB,0.0938,0.11,0.09,0.2162,0.2,0.22,0.2062,0.19,0.13,0.4838,0.5,0.56
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,DecisionTreeClassifier,0.0938,0.11,0.11,0.2162,0.2,0.2,0.2062,0.19,0.22,0.4838,0.5,0.47
German Credit,Attribute9,Female,Massaging,Test,1,False,Surrogate,RandomForestClassifier,0.0938,0.11,0.07,0.2162,0.2,0.24,0.2062,0.19,0.1,0.4838,0.5,0.59
German Credit,Attribute9,Female,Massaging,Validation,1,False,Test,XGBClassifier,0.0938,0.11,0.1,0.2162,0.2,0.21,0.2062,0.19,0.12,0.4838,0.5,0.57
German Credit,Attribute9,Female,Massaging,Test,1,False,Test,XGBClassifier,0.0938,0.11,0.08,0.2162,0.2,0.23,0.2062,0.19,0.2,0.4838,0.5,0.49
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,LogisticRegression,0.0938,0.11,0.08,0.2162,0.2,0.23,0.2062,0.19,0.09,0.4838,0.5,0.6
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,SVC,0.0938,0.11,0.05,0.2162,0.2,0.26,0.2062,0.19,0.05,0.4838,0.5,0.64
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,GaussianNB,0.0938,0.11,0.09,0.2162,0.2,0.22,0.2062,0.19,0.09,0.4838,0.5,0.6
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,DecisionTreeClassifier,0.0938,0.11,0.07,0.2162,0.2,0.24,0.2062,0.19,0.22,0.4838,0.5,0.47
German Credit,Attribute9,Female,Massaging,Validation,2,False,Surrogate,RandomForestClassifier,0.0938,0.11,0.09,0.2162,0.2,0.22,0.2062,0.19,0.1,0.4838,0.5,0.59
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,LogisticRegression,0.0938,0.11,0.1,0.2162,0.2,0.21,0.2062,0.19,0.17,0.4838,0.5,0.52
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,SVC,0.0938,0.11,0.05,0.2162,0.2,0.26,0.2062,0.19,0.1,0.4838,0.5,0.59
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,GaussianNB,0.0938,0.11,0.09,0.2162,0.2,0.22,0.2062,0.19,0.13,0.4838,0.5,0.56
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,DecisionTreeClassifier,0.0938,0.11,0.11,0.2162,0.2,0.2,0.2062,0.19,0.22,0.4838,0.5,0.47
German Credit,Attribute9,Female,Massaging,Test,2,False,Surrogate,RandomForestClassifier,0.0938,0.11,0.07,0.2162,0.2,0.24,0.2062,0.19,0.1,0.4838,0.5,0.59
German Credit,Attribute9,Female,Massaging,Validation,2,False,Test,XGBClassifier,0.0938,0.11,0.1,0.2162,0.2,0.21,0.2062,0.19,0.12,0.4838,0.5,0.57
German Credit,Attribute9,Female,Massaging,Test,2,False,Test,XGBClassifier,0.0938,0.11,0.08,0.2162,0.2,0.23,0.2062,0.19,0.2,0.4838,0.5,0.49
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,LogisticRegression,0.1088,0.11,0.1,0.2013,0.2,0.21,0.1912,0.19,0.12,0.4988,0.5,0.57
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,SVC,0.1088,0.11,0.06,0.2013,0.2,0.25,0.1912,0.19,0.13,0.4988,0.5,0.56
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,GaussianNB,0.1088,0.11,0.12,0.2013,0.2,0.19,0.1912,0.19,0.21,0.4988,0.5,0.48
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,DecisionTreeClassifier,0.1088,0.11,0.13,0.2013,0.2,0.18,0.1912,0.19,0.16,0.4988,0.5,0.53
German Credit,Attribute9,Male,Massaging,Validation,1,False,Surrogate,RandomForestClassifier,0.1088,0.11,0.1,0.2013,0.2,0.21,0.1912,0.19,0.12,0.4988,0.5,0.57
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,LogisticRegression,0.1088,0.11,0.1,0.2013,0.2,0.21,0.1912,0.19,0.19,0.4988,0.5,0.5
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,SVC,0.1088,0.11,0.1,0.2013,0.2,0.21,0.1912,0.19,0.14,0.4988,0.5,0.55
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,GaussianNB,0.1088,0.11,0.15,0.2013,0.2,0.16,0.1912,0.19,0.27,0.4988,0.5,0.42
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,DecisionTreeClassifier,0.1088,0.11,0.08,0.2013,0.2,0.23,0.1912,0.19,0.28,0.4988,0.5,0.41
German Credit,Attribute9,Male,Massaging,Test,1,False,Surrogate,RandomForestClassifier,0.1088,0.11,0.09,0.2013,0.2,0.22,0.1912,0.19,0.13,0.4988,0.5,0.56
German Credit,Attribute9,Male,Massaging,Validation,1,False,Test,XGBClassifier,0.1088,0.11,0.09,0.2013,0.2,0.22,0.1912,0.19,0.14,0.4988,0.5,0.55
German Credit,Attribute9,Male,Massaging,Test,1,False,Test,XGBClassifier,0.1088,0.11,0.08,0.2013,0.2,0.23,0.1912,0.19,0.19,0.4988,0.5,0.5
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,LogisticRegression,0.1088,0.11,0.1,0.2013,0.2,0.21,0.1912,0.19,0.12,0.4988,0.5,0.57
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,SVC,0.1088,0.11,0.06,0.2013,0.2,0.25,0.1912,0.19,0.13,0.4988,0.5,0.56
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,GaussianNB,0.1088,0.11,0.12,0.2013,0.2,0.19,0.1912,0.19,0.21,0.4988,0.5,0.48
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,DecisionTreeClassifier,0.1088,0.11,0.13,0.2013,0.2,0.18,0.1912,0.19,0.16,0.4988,0.5,0.53
German Credit,Attribute9,Male,Massaging,Validation,2,False,Surrogate,RandomForestClassifier,0.1088,0.11,0.1,0.2013,0.2,0.21,0.1912,0.19,0.12,0.4988,0.5,0.57
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,LogisticRegression,0.1088,0.11,0.1,0.2013,0.2,0.21,0.1912,0.19,0.19,0.4988,0.5,0.5
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,SVC,0.1088,0.11,0.1,0.2013,0.2,0.21,0.1912,0.19,0.14,0.4988,0.5,0.55
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,GaussianNB,0.1088,0.11,0.15,0.2013,0.2,0.16,0.1912,0.19,0.27,0.4988,0.5,0.42
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,DecisionTreeClassifier,0.1088,0.11,0.08,0.2013,0.2,0.23,0.1912,0.19,0.28,0.4988,0.5,0.41
German Credit,Attribute9,Male,Massaging,Test,2,False,Surrogate,RandomForestClassifier,0.1088,0.11,0.09,0.2013,0.2,0.22,0.1912,0.19,0.13,0.4988,0.5,0.56
German Credit,Attribute9,Male,Massaging,Validation,2,False,Test,XGBClassifier,0.1088,0.11,0.09,0.2013,0.2,0.22,0.1912,0.19,0.14,0.4988,0.5,0.55
German Credit,Attribute9,Male,Massaging,Test,2,False,Test,XGBClassifier,0.1088,0.11,0.08,0.2013,0.2,0.23,0.1912,0.19,0.19,0.4988,0.5,0.5
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,LogisticRegression,0.1042,0.11,0.09,0.2011,0.2,0.22,0.1911,0.19,0.16,0.5036,0.5,0.53
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,SVC,0.1042,0.11,0.06,0.2011,0.2,0.25,0.1911,0.19,0.17,0.5036,0.5,0.52
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,GaussianNB,0.1042,0.11,0.11,0.2011,0.2,0.2,0.1911,0.19,0.27,0.5036,0.5,0.42
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,DecisionTreeClassifier,0.1042,0.11,0.13,0.2011,0.2,0.18,0.1911,0.19,0.21,0.5036,0.5,0.48
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Surrogate,RandomForestClassifier,0.1042,0.11,0.09,0.2011,0.2,0.22,0.1911,0.19,0.13,0.5036,0.5,0.56
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,LogisticRegression,0.1042,0.11,0.09,0.2011,0.2,0.22,0.1911,0.19,0.21,0.5036,0.5,0.48
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,SVC,0.1042,0.11,0.08,0.2011,0.2,0.23,0.1911,0.19,0.16,0.5036,0.5,0.53
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,GaussianNB,0.1042,0.11,0.13,0.2011,0.2,0.18,0.1911,0.19,0.31,0.5036,0.5,0.38
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,DecisionTreeClassifier,0.1042,0.11,0.05,0.2011,0.2,0.26,0.1911,0.19,0.22,0.5036,0.5,0.47
German Credit,Attribute9,Female,Reweighing,Test,1,False,Surrogate,RandomForestClassifier,0.1042,0.11,0.09,0.2011,0.2,0.22,0.1911,0.19,0.14,0.5036,0.5,0.55
German Credit,Attribute9,Female,Reweighing,Validation,1,False,Test,XGBClassifier,0.1042,0.11,0.1,0.2011,0.2,0.21,0.1911,0.19,0.12,0.5036,0.5,0.57
German Credit,Attribute9,Female,Reweighing,Test,1,False,Test,XGBClassifier,0.1042,0.11,0.13,0.2011,0.2,0.18,0.1911,0.19,0.17,0.5036,0.5,0.52
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,LogisticRegression,0.1082,0.11,0.1,0.2027,0.2,0.21,0.2014,0.19,0.17,0.4876,0.5,0.52
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,SVC,0.1082,0.11,0.06,0.2027,0.2,0.25,0.2014,0.19,0.18,0.4876,0.5,0.51
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,GaussianNB,0.1082,0.11,0.11,0.2027,0.2,0.2,0.2014,0.19,0.27,0.4876,0.5,0.42
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,DecisionTreeClassifier,0.1082,0.11,0.12,0.2027,0.2,0.19,0.2014,0.19,0.17,0.4876,0.5,0.52
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Surrogate,RandomForestClassifier,0.1082,0.11,0.08,0.2027,0.2,0.23,0.2014,0.19,0.18,0.4876,0.5,0.51
German Credit,Attribute9,Female,Reweighing,Test,2,False,Surrogate,LogisticRegression,0.1082,0.11,0.1,0.2027,0.2,0.21,0.2014,0.19,0.22,0.4876,0.5,0.47
German Credit,Attribute9,Female,Reweighing,Test,2,False,Surrogate,SVC,0.1082,0.11,0.08,0.2027,0.2,0.23,0.2014,0.19,0.17,0.4876,0.5,0.52
German Credit,Attribute9,Female,Reweighing,Test,2,False,Surrogate,GaussianNB,0.1082,0.11,0.13,0.2027,0.2,0.18,0.2014,0.19,0.3,0.4876,0.5,0.39
German Credit,Attribute9,Female,Reweighing,Test,2,False,Surrogate,DecisionTreeClassifier,0.1082,0.11,0.06,0.2027,0.2,0.25,0.2014,0.19,0.23,0.4876,0.5,0.46
German Credit,Attribute9,Female,Reweighing,Test,2,False,Surrogate,RandomForestClassifier,0.1082,0.11,0.07,0.2027,0.2,0.24,0.2014,0.19,0.13,0.4876,0.5,0.56
German Credit,Attribute9,Female,Reweighing,Validation,2,False,Test,XGBClassifier,0.1082,0.11,0.09,0.2027,0.2,0.22,0.2014,0.19,0.13,0.4876,0.5,0.56
German Credit,Attribute9,Female,Reweighing,Test,2,False,Test,XGBClassifier,0.1082,0.11,0.09,0.2027,0.2,0.22,0.2014,0.19,0.17,0.4876,0.5,0.52
German Credit,Attribute9,Male,Reweighing,Validation,1,False,Surrogate,LogisticRegression,0.1078,0.11,0.1,0.2083,0.2,0.21,0.1884,0.19,0.11,0.4955,0.5,0.58
German Credit,Attribute9,Male,Reweighing,Validation,1,False,Surrogate,SVC,0.1078,0.11,0.07,0.2083,0.2,0.24,0.1884,0.19,0.14,0.4955,0.5,0.55
German Credit,Attribute9,Male,Reweighing,Validation,1,False,Surrogate,GaussianNB,0.1078,0.11,0.13,0.2083,0.2,0.18,0.1884,0.19,0.19,0.4955,0.5,0.5
German Credit,Attribute9,Male,Reweighing,Validation,1,False,Surrogate,DecisionTreeClassifier,0.1078,0.11,0.12,0.2083,0.2,0.19,0.1884,0.19,0.16,0.4955,0.5,0.53
German Credit,Attribute9,Male,Reweighing,Validation,1,False,Surrogate,RandomForestClassifier,0.1078,0.11,0.09,0.2083,0.2,0.22,0.1884,0.19,0.1,0.4955,0.5,0.59
German Credit,Attribute9,Male,Reweighing,Test,1,False,Surrogate,LogisticRegression,0.1078,0.11,0.11,0.2083,0.2,0.2,0.1884,0.19,0.19,0.4955,0.5,0.5
German Credit,Attribute9,Male,Reweighing,Test,1,False,Surrogate,SVC,0.1078,0.11,0.07,0.2083,0.2,0.24,0.1884,0.19,0.12,0.4955,0.5,0.57
German Credit,Attribute9,Male,Reweighing,Test,1,False,Surrogate,GaussianNB,0.1078,0.11,0.13,0.2083,0.2,0.18,0.1884,0.19,0.28,0.4955,0.5,0.41
German Credit,Attribute9,Male,Reweighing,Test,1,False,Surrogate,DecisionTreeClassifier,0.1078,0.11,0.11,0.2083,0.2,0.2,0.1884,0.19,0.22,0.4955,0.5,0.47
German Credit,Attribute9,Male,Reweighing,Test,1,False,Surrogate,RandomForestClassifier,0.1078,0.11,0.09,0.2083,0.2,0.22,0.1884,0.19,0.14,0.4955,0.5,0.55
German Credit,Attribute9,Male,Reweighing,Validation,1,False,Test,XGBClassifier,0.1078,0.11,0.1,0.2083,0.2,0.21,0.1884,0.19,0.13,0.4955,0.5,0.56
German Credit,Attribute9,Male,Reweighing,Test,1,False,Test,XGBClassifier,0.1078,0.11,0.12,0.2083,0.2,0.19,0.1884,0.19,0.18,0.4955,0.5,0.51
German Credit,Attribute9,Male,Reweighing,Validation,2,False,Surrogate,LogisticRegression,0.1066,0.11,0.1,0.2179,0.2,0.21,0.1874,0.19,0.11,0.4881,0.5,0.58
German Credit,Attribute9,Male,Reweighing,Validation,2,False,Surrogate,SVC,0.1066,0.11,0.06,0.2179,0.2,0.25,0.1874,0.19,0.14,0.4881,0.5,0.55
German Credit,Attribute9,Male,Reweighing,Validation,2,False,Surrogate,GaussianNB,0.1066,0.11,0.11,0.2179,0.2,0.2,0.1874,0.19,0.2,0.4881,0.5,0.49
German Credit,Attribute9,Male,Reweighing,Validation,2,False,Surrogate,DecisionTreeClassifier,0.1066,0.11,0.14,0.2179,0.2,0.17,0.1874,0.19,0.16,0.4881,0.5,0.53
German Credit,Attribute9,Male,Reweighing,Validation,2,False,Surrogate,RandomForestClassifier,0.1066,0.11,0.08,0.2179,0.2,0.23,0.1874,0.19,0.12,0.4881,0.5,0.57
German Credit,Attribute9,Male,Reweighing,Test,2,False,Surrogate,LogisticRegression,0.1066,0.11,0.1,0.2179,0.2,0.21,0.1874,0.19,0.18,0.4881,0.5,0.51
German Credit,Attribute9,Male,Reweighing,Test,2,False,Surrogate,SVC,0.1066,0.11,0.07,0.2179,0.2,0.24,0.1874,0.19,0.14,0.4881,0.5,0.55
German Credit,Attribute9,Male,Reweighing,Test,2,False,Surrogate,GaussianNB,0.1066,0.11,0.12,0.2179,0.2,0.19,0.1874,0.19,0.28,0.4881,0.5,0.41
German Credit,Attribute9,Male,Reweighing,Test,2,False,Surrogate,DecisionTreeClassifier,0.1066,0.11,0.1,0.2179,0.2,0.21,0.1874,0.19,0.18,0.4881,0.5,0.51
German Credit,Attribute9,Male,Reweighing,Test,2,False,Surrogate,RandomForestClassifier,0.1066,0.11,0.08,0.2179,0.2,0.23,0.1874,0.19,0.13,0.4881,0.5,0.56
German Credit,Attribute9,Male,Reweighing,Validation,2,False,Test,XGBClassifier,0.1066,0.11,0.1,0.2179,0.2,0.21,0.1874,0.19,0.14,0.4881,0.5,0.55
German Credit,Attribute9,Male,Reweighing,Test,2,False,Test,XGBClassifier,0.1066,0.11,0.07,0.2179,0.2,0.24,0.1874,0.19,0.21,0.4881,0.5,0.48
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,1,False,Surrogate,LogisticRegression,0.1088,0.11,0.09,0.2013,0.2,0.22,0.1912,0.19,0.15,0.4988,0.5,0.54
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,1,False,Surrogate,SVC,0.1088,0.11,0.06,0.2013,0.2,0.25,0.1912,0.19,0.15,0.4988,0.5,0.54
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,1,False,Surrogate,GaussianNB,0.1088,0.11,0.1,0.2013,0.2,0.21,0.1912,0.19,0.28,0.4988,0.5,0.41
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,1,False,Surrogate,DecisionTreeClassifier,0.1088,0.11,0.12,0.2013,0.2,0.19,0.1912,0.19,0.27,0.4988,0.5,0.42
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,1,False,Surrogate,RandomForestClassifier,0.1088,0.11,0.06,0.2013,0.2,0.25,0.1912,0.19,0.11,0.4988,0.5,0.58
German Credit,Attribute9,Female,DisparateImpactRemover,Test,1,False,Surrogate,LogisticRegression,0.1088,0.11,0.1,0.2013,0.2,0.21,0.1912,0.19,0.21,0.4988,0.5,0.48
German Credit,Attribute9,Female,DisparateImpactRemover,Test,1,False,Surrogate,SVC,0.1088,0.11,0.08,0.2013,0.2,0.23,0.1912,0.19,0.15,0.4988,0.5,0.54
German Credit,Attribute9,Female,DisparateImpactRemover,Test,1,False,Surrogate,GaussianNB,0.1088,0.11,0.12,0.2013,0.2,0.19,0.1912,0.19,0.31,0.4988,0.5,0.38
German Credit,Attribute9,Female,DisparateImpactRemover,Test,1,False,Surrogate,DecisionTreeClassifier,0.1088,0.11,0.08,0.2013,0.2,0.23,0.1912,0.19,0.29,0.4988,0.5,0.4
German Credit,Attribute9,Female,DisparateImpactRemover,Test,1,False,Surrogate,RandomForestClassifier,0.1088,0.11,0.06,0.2013,0.2,0.25,0.1912,0.19,0.14,0.4988,0.5,0.55
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,1,False,Test,XGBClassifier,0.1088,0.11,0.09,0.2013,0.2,0.22,0.1912,0.19,0.16,0.4988,0.5,0.53
German Credit,Attribute9,Female,DisparateImpactRemover,Test,1,False,Test,XGBClassifier,0.1088,0.11,0.08,0.2013,0.2,0.23,0.1912,0.19,0.16,0.4988,0.5,0.53
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,2,False,Surrogate,LogisticRegression,0.1088,0.11,0.09,0.2013,0.2,0.22,0.1912,0.19,0.15,0.4988,0.5,0.54
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,2,False,Surrogate,SVC,0.1088,0.11,0.06,0.2013,0.2,0.25,0.1912,0.19,0.15,0.4988,0.5,0.54
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,2,False,Surrogate,GaussianNB,0.1088,0.11,0.1,0.2013,0.2,0.21,0.1912,0.19,0.28,0.4988,0.5,0.41
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,2,False,Surrogate,DecisionTreeClassifier,0.1088,0.11,0.12,0.2013,0.2,0.19,0.1912,0.19,0.27,0.4988,0.5,0.42
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,2,False,Surrogate,RandomForestClassifier,0.1088,0.11,0.06,0.2013,0.2,0.25,0.1912,0.19,0.11,0.4988,0.5,0.58
German Credit,Attribute9,Female,DisparateImpactRemover,Test,2,False,Surrogate,LogisticRegression,0.1088,0.11,0.1,0.2013,0.2,0.21,0.1912,0.19,0.21,0.4988,0.5,0.48
German Credit,Attribute9,Female,DisparateImpactRemover,Test,2,False,Surrogate,SVC,0.1088,0.11,0.08,0.2013,0.2,0.23,0.1912,0.19,0.15,0.4988,0.5,0.54
German Credit,Attribute9,Female,DisparateImpactRemover,Test,2,False,Surrogate,GaussianNB,0.1088,0.11,0.12,0.2013,0.2,0.19,0.1912,0.19,0.31,0.4988,0.5,0.38
German Credit,Attribute9,Female,DisparateImpactRemover,Test,2,False,Surrogate,DecisionTreeClassifier,0.1088,0.11,0.08,0.2013,0.2,0.23,0.1912,0.19,0.29,0.4988,0.5,0.4
German Credit,Attribute9,Female,DisparateImpactRemover,Test,2,False,Surrogate,RandomForestClassifier,0.1088,0.11,0.06,0.2013,0.2,0.25,0.1912,0.19,0.14,0.4988,0.5,0.55
German Credit,Attribute9,Female,DisparateImpactRemover,Validation,2,False,Test,XGBClassifier,0.1088,0.11,0.09,0.2013,0.2,0.22,0.1912,0.19,0.16,0.4988,0.5,0.53
German Credit,Attribute9,Female,DisparateImpactRemover,Test,2,False,Test,XGBClassifier,0.1088,0.11,0.08,0.2013,0.2,0.23,0.1912,0.19,0.16,0.4988,0.5,0.53
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,1,False,Surrogate,LogisticRegression,0.1088,0.11,0.1,0.2013,0.2,0.21,0.1912,0.19,0.12,0.4988,0.5,0.57
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,1,False,Surrogate,SVC,0.1088,0.11,0.06,0.2013,0.2,0.25,0.1912,0.19,0.13,0.4988,0.5,0.56
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,1,False,Surrogate,GaussianNB,0.1088,0.11,0.12,0.2013,0.2,0.19,0.1912,0.19,0.21,0.4988,0.5,0.48
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,1,False,Surrogate,DecisionTreeClassifier,0.1088,0.11,0.13,0.2013,0.2,0.18,0.1912,0.19,0.16,0.4988,0.5,0.53
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,1,False,Surrogate,RandomForestClassifier,0.1088,0.11,0.1,0.2013,0.2,0.21,0.1912,0.19,0.12,0.4988,0.5,0.57
German Credit,Attribute9,Male,DisparateImpactRemover,Test,1,False,Surrogate,LogisticRegression,0.1088,0.11,0.1,0.2013,0.2,0.21,0.1912,0.19,0.19,0.4988,0.5,0.5
German Credit,Attribute9,Male,DisparateImpactRemover,Test,1,False,Surrogate,SVC,0.1088,0.11,0.1,0.2013,0.2,0.21,0.1912,0.19,0.14,0.4988,0.5,0.55
German Credit,Attribute9,Male,DisparateImpactRemover,Test,1,False,Surrogate,GaussianNB,0.1088,0.11,0.15,0.2013,0.2,0.16,0.1912,0.19,0.27,0.4988,0.5,0.42
German Credit,Attribute9,Male,DisparateImpactRemover,Test,1,False,Surrogate,DecisionTreeClassifier,0.1088,0.11,0.08,0.2013,0.2,0.23,0.1912,0.19,0.28,0.4988,0.5,0.41
German Credit,Attribute9,Male,DisparateImpactRemover,Test,1,False,Surrogate,RandomForestClassifier,0.1088,0.11,0.09,0.2013,0.2,0.22,0.1912,0.19,0.13,0.4988,0.5,0.56
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,1,False,Test,XGBClassifier,0.1088,0.11,0.09,0.2013,0.2,0.22,0.1912,0.19,0.14,0.4988,0.5,0.55
German Credit,Attribute9,Male,DisparateImpactRemover,Test,1,False,Test,XGBClassifier,0.1088,0.11,0.08,0.2013,0.2,0.23,0.1912,0.19,0.19,0.4988,0.5,0.5
